10	0.000199
50	0.000256
100	0.000314
150	0.000407
2000	0.002547
200	0.000460
350	0.000521
300	0.000568
500	0.000889
700	0.000504
800	0.001108
900	0.001359
1000	0.000910
1100	0.001591
1500	0.002295
1700	0.002324
1800	0.002303
1900	0.002544
5000	0.006051
8000	0.012158
8500	0.013004
8200	0.011467
8900	0.010571
11000	0.013224
15000	0.018005
15500	0.015742
16500	0.018398
18500	0.017541
1900	0.002175
19000	0.018785
20000	0.021813
30000	0.029135
30500	0.025419
3200	0.003263
32000	0.025542
38000	0.031027
35000	0.033442
50000	0.039122
25020	0.021553
