10	0.000185
20	0.000265
30	0.000301
40	0.000291
50	0.000356
60	0.000306
70	0.000307
80	0.000249
90	0.000250
100	0.000274
110	0.000264
120	0.000435
130	0.000391
140	0.000429
150	0.000432
160	0.000257
170	0.000433
180	0.000330
190	0.000490
200	0.000274
15	0.000250
25	0.000178
35	0.000187
45	0.000263
55	0.000259
5	0.000232
65	0.000195
75	0.000298
85	0.000327
95	0.000301
105	0.000239
115	0.000396
125	0.000251
135	0.000523
145	0.000370
155	0.000419
165	0.000478
175	0.000525
185	0.000518
195	0.000329
205	0.000472
215	0.000499
225	0.000561
235	0.000550
245	0.000479
255	0.000566
265	0.000489
275	0.000509
285	0.000509
295	0.000512
210	0.000477
220	0.000441
230	0.000518
240	0.000537
250	0.000598
260	0.000555
270	0.000620
280	0.000621
290	0.000605
300	0.000667
320	0.000648
340	0.000275
360	0.000776
380	0.000729
400	0.000850
310	0.000598
330	0.000714
350	0.000614
370	0.000656
390	0.000653
410	0.000873
420	0.000686
430	0.000862
440	0.000759
450	0.000760
460	0.000794
470	0.000783
480	0.000883
490	0.000858
500	0.000751
520	0.000953
540	0.000866
560	0.000890
580	0.000963
600	0.001066
620	0.000892
640	0.000922
660	0.001137
680	0.001136
700	0.001684
750	0.001204
725	0.001038
775	0.001098
800	0.000987
830	0.001327
860	0.001293
890	0.001417
920	0.001352
950	0.001864
980	0.001387
1010	0.001519
1040	0.001537
1070	0.001437
1100	0.001509
1150	0.001623
1200	0.002033
1250	0.000760
1300	0.001742
1350	0.001784
1400	0.001961
1450	0.002117
1500	0.001483
1600	0.002216
1700	0.001031
1800	0.002415
1900	0.002019
2000	0.002732
2100	0.002765
2200	0.001928
2300	0.003071
2400	0.002166
2500	0.003314
2700	0.003406
2900	0.003785
3100	0.003934
3300	0.004098
3500	0.004617
3700	0.004698
3900	0.005353
4100	0.004947
4300	0.005968
4500	0.005840
4800	0.006170
5100	0.006259
5400	0.007049
5700	0.008109
6000	0.007174
6300	0.007652
6600	0.008745
6900	0.008423
7200	0.009441
7600	0.012185
8000	0.010993
8400	0.011467
8800	0.010968
9200	0.012147
9600	0.012326
10000	0.012814
10	0.000173
