1	0.000253
2	0.000033
3	0.000036
4	0.000040
5	0.000028
6	0.000028
7	0.000028
8	0.000036
9	0.000033
10	0.000036
11	0.000038
12	0.000038
13	0.000036
14	0.000036
15	0.000037
16	0.000040
17	0.000040
18	0.000043
19	0.000044
20	0.000043
21	0.000044
22	0.000045
23	0.000043
24	0.000046
25	0.000046
26	0.000045
27	0.000048
28	0.000049
29	0.000048
30	0.000049
31	0.000049
32	0.000052
33	0.000053
34	0.000053
35	0.000054
36	0.000055
37	0.000055
38	0.000057
39	0.000055
40	0.000055
41	0.000059
42	0.000060
43	0.000060
44	0.000061
45	0.000062
46	0.000060
47	0.000064
48	0.000089
49	0.000068
50	0.000066
51	0.000070
52	0.000073
53	0.000099
54	0.000086
55	0.000079
56	0.000086
57	0.000083
58	0.000091
59	0.000088
60	0.000092
61	0.000093
62	0.000095
63	0.000095
64	0.000097
65	0.000099
66	0.000099
67	0.000110
68	0.000093
69	0.000092
70	0.000104
71	0.000098
72	0.000098
73	0.000098
74	0.000107
75	0.000087
76	0.000077
77	0.000074
78	0.000072
79	0.000071
80	0.000070
81	0.000068
82	0.000073
83	0.000076
84	0.000072
85	0.000074
86	0.000073
87	0.000075
88	0.000074
89	0.000071
90	0.000080
91	0.000078
92	0.000079
93	0.000082
94	0.000076
95	0.000081
96	0.000081
97	0.000080
98	0.000078
99	0.000075
100	0.000101
